;Unnamed: 0;nb_salaires_cleaned;age_cleaned;anciennete_emploi_cleaned;salaire_mensuel_cleaned;taux_endettement_cleaned;duree_pret_cleaned;anciennete_bni_cleaned;mensualite_cleaned;code_DTX_cleaned_UNIQUEVAL;conventionne_cleaned_UNIQUEVAL;statut_marital_cleaned_UNIQUEVAL;categorie_employeur_cleaned_UNIQUEVAL;nature_CAP_cleaned_UNIQUEVAL;type_contrat_cleaned;salaire_vivable;argent_journalier;age_end;year;label
11636;1525;1.0;49.0;13.0;152946.85;32.88;24;2.0;5028892.428;0;NON;MARIE;CONNUE;CAP;CDI;-4875945.578000002;-162531.5192666667;51.0;2012;1
14359;2729;5.0;42.0;21.0;99980.0;32.89;24;5.0;3288342.2;0;OUI;CELIBATAIRE;CONNUE;CAP;CDI;-3188362.2;-106278.74;44.0;2012;1
10351;3143;2.0;42.0;99.0;192999.0;32.9;24;3.0;6349667.1;0;NON;MARIE;RENSEIGNER;CAP;CDI;-6156668.1;-205222.27;44.0;2011;1
11006;4559;56.0;35.0;100.0;320000.0;32.91;36;85.0;10531199.999999998;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;-10211199.999999998;-340373.33333333326;38.0;2012;1
15255;4014;25.0;39.0;76.0;160000.0;32.77;48;69.0;5243200.000000001;0;OUI;CONCUBINE;FONCTIONNAIRE;CAP_Rechargeable;CDI;-5083200.000000001;-169440.00000000006;43.0;2011;1
2574;2128;49.0;45.0;69.0;205800.0;32.99;48;58.0;6789342.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;-6583542.0;-219451.4;49.0;2012;1
3322;4748;1.0;36.0;45.0;105976.0;32.82;24;4.0;3478132.32;0;NON;MARIE;RENSEIGNER;CAP;CDI;-3372156.32;-112405.21066666668;38.0;2011;1
14050;7141;2.0;27.0;14.0;109476.0;32.62;24;2.0;3571107.12;0;NON;MARIE;CONNUE;CAP;CDI;-3461631.12;-115387.70399999998;29.0;2012;1
2201;4037;1.0;37.0;25.0;113000.0;32.93;25;1.0;3721090.0;0;NON;MARIE;CONNUE;CAP;CDI;-3608090.0;-120269.66666666669;39.083333333333336;2012;1
7894;6490;15.0;30.0;12.0;373914.0;32.61;24;16.0;12193335.54;0;NON;CELIBATAIRE;RENSEIGNER;CAP;CDI;-11819421.54;-393980.718;32.0;2011;1
6049;1775;8.0;49.0;163.0;607105.8;14.9;60;10.0;9045876.420000002;0;OUI;MARIE;FAVORISER;CAP;CDI;-8438770.620000001;-281292.35400000005;54.0;2011;1
16117;5907;23.0;31.0;75.0;170000.0;32.98;24;25.0;5606599.999999999;0;NON;CONCUBINE;RENSEIGNER;CAP_Rechargeable;CDI;-5436599.999999999;-181220.0;33.0;2012;1
12516;6846;2.0;29.0;60.0;140000.0;32.96;36;2.0;4614400.0;1;NON;MARIE;CONNUE;CAP;CDI;-4474400.0;-149146.66666666663;32.0;2011;1
5166;3079;17.0;41.0;22.0;160000.0;32.99;24;17.0;5278400.0;1;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;-5118400.0;-170613.33333333337;43.0;2012;1
1368;5975;2.0;31.0;25.0;110000.0;32.59;18;2.0;3584900.0000000005;0;NON;CELIBATAIRE;RENSEIGNER;CAP;CDI;-3474900.0000000005;-115830.0;32.5;2012;1
81;1851;1.0;49.0;60.0;94500.0;32.54;24;4.0;3075030.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;-2980530.0;-99351.0;51.0;2011;1
17551;5433;28.0;34.0;138.0;133221.0;32.42;24;29.0;4319024.82;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;-4185803.82;-139526.79400000002;36.0;2011;1
12310;6106;1.0;32.0;12.0;101853.0;32.17;24;4.0;3276611.01;1;NON;MARIE;RENSEIGNER;CAP;CDI;-3174758.01;-105825.267;34.0;2011;1
842;212;35.0;58.0;154.0;331228.4;32.94;36;37.0;10910663.496;0;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;-10579435.096;-352647.8365333333;61.0;2012;1
1530;4779;24.0;35.0;29.0;362052.71;32.49;60;24.0;11763092.5479;0;NON;CELIBATAIRE;FAVORISER;CAP;CDI;-11401039.8379;-380034.6612633333;40.0;2012;1
8011;3963;31.0;39.0;53.0;420000.0;31.82;60;35.0;13364400.0;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;-12944400.0;-431480.0;44.0;2011;1
14941;1183;36.0;51.0;296.0;367102.8;26.69;60;43.0;9797973.732;0;NON;CELIBATAIRE;FONCTIONNAIRE;CAP;CDI;-9430870.932;-314362.3644;56.0;2012;1
10920;1702;25.0;50.0;304.0;377000.0;32.64;36;296.0;12305280.0;0;NON;CELIBATAIRE;FONCTIONNAIRE;CAP;CDI;-11928280.0;-397609.33333333326;53.0;2011;1
8511;3682;21.0;38.0;33.0;144489.0;32.72;24;22.0;4727680.08;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;-4583191.08;-152773.036;40.0;2012;1
1474;1812;69.0;49.0;133.0;257146.0;30.13;48;69.0;7747808.979999999;0;NON;MARIE;FAVORISER;CAP_Rechargeable;CDI;-7490662.979999999;-249688.766;53.0;2011;1
14046;2783;1.0;44.0;95.0;155108.0;32.5;24;6.0;5041010.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;-4885902.0;-162863.4;46.0;2011;1
16941;6968;2.0;28.0;20.0;138200.0;32.75;24;3.0;4526050.0;0;OUI;CONCUBINE;FAVORISER;CAP;CDI;-4387850.0;-146261.66666666663;30.0;2012;1
3651;5213;5.0;35.0;13.0;197993.0;30.79;24;6.0;6096204.47;1;NON;CONCUBINE;RENSEIGNER;CAP;CDI;-5898211.47;-196607.049;37.0;2011;1
2034;2246;25.0;47.0;174.0;404587.4;24.04;60;163.0;9726281.096;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;-9321693.696;-310723.12320000003;52.0;2011;1
13726;1636;58.0;48.0;272.0;389236.6;31.47;60;61.0;12249275.802;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;-11860039.202;-395334.6400666666;53.0;2012;1
2615;4464;29.0;36.0;75.0;193555.0;30.88;24;31.0;5976978.3999999985;0;NON;MARIE;RENSEIGNER;CAP;CDI;-5783423.3999999985;-192780.78;38.0;2012;1
9663;5403;13.0;34.0;24.0;257500.0;32.55;24;23.0;8381624.999999999;0;NON;MARIE;FONCTIONNAIRE;CAP;CDD;-8124124.999999999;-270804.1666666666;36.0;2011;1
1507;3095;25.0;43.0;90.0;169209.0;32.98;48;49.0;5580512.819999998;0;NON;CONCUBINE;CONNUE;CAP_Rechargeable;CDI;-5411303.819999998;-180376.794;47.0;2011;1
18289;4462;1.0;37.0;47.0;164572.0;32.9;24;2.0;5414418.8;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;-5249846.8;-174994.89333333337;39.0;2011;1
4779;5082;19.0;35.0;157.0;256314.0;32.89;48;21.0;8430167.46;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;-8173853.460000001;-272461.782;39.0;2011;1
15953;5837;19.0;32.0;47.0;393000.0;32.92;36;19.0;12937560.0;0;NON;CELIBATAIRE;CONNUE;CAP_Rechargeable;CDI;-12544560.0;-418152.0;35.0;2011;1
524;5315;3.0;33.0;11.0;98231.28;32.96;24;3.0;3237702.9888;0;NON;MARIE;CONNUE;CAP;CDI;-3139471.7088;-104649.05696;35.0;2012;1
12526;1478;47.0;51.0;53.0;203253.8;32.87;60;48.0;6680952.406;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;-6477698.606000002;-215923.28686666663;56.0;2011;1
3969;1045;45.0;54.0;347.0;322000.0;32.28;60;73.0;10394160.0;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;-10072160.0;-335738.66666666674;59.0;2011;1
16126;6730;11.0;29.0;17.0;365000.0;32.69;36;16.0;11931850.0;1;NON;MARIE;CONNUE;CAP;CDI;-11566850.0;-385561.66666666674;32.0;2011;1
2916;35;25.0;61.0;275.0;218997.2;29.71;30;67.0;6506406.812000001;0;OUI;MARIE;CONNUE;CAP;CDI;-6287409.6120000025;-209580.32040000003;63.5;2011;1
16308;3942;1.0;37.0;101.0;110000.0;32.96;24;2.0;3625600.0;1;NON;CELIBATAIRE;RENSEIGNER;CAP;CDI;-3515600.0;-117186.66666666669;39.0;2012;1
14329;7415;2.0;25.0;55.0;107600.0;32.72;24;2.0;3520672.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;-3413072.0;-113769.06666666668;27.0;2012;1
8773;1063;2.0;53.0;383.0;213935.0;32.93;48;9.0;7044879.55;0;OUI;MARIE;FONCTIONNAIRE;CAP;CDI;-6830944.55;-227698.15166666676;57.0;2011;1
2587;4211;7.0;38.0;174.0;233740.78;32.97;24;7.0;7706433.5166;0;NON;MARIE;RENSEIGNER;CAP;CDI;-7472692.736599999;-249089.75788666663;40.0;2011;1
965;5024;14.0;34.0;62.0;140000.0;32.69;24;2.0;4576600.0;0;NON;MARIE;CONNUE;CAP;CDI;-4436600.0;-147886.66666666663;36.0;2012;1
1958;3713;20.0;38.0;138.0;270000.0;32.97;24;20.0;8901900.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;-8631900.0;-287730.0;40.0;2012;1
3621;1787;2.0;47.0;218.0;222395.44;32.97;60;2.0;7332377.6568;0;NON;MARIE;FAVORISER;CAP;CDI;-7109982.2168;-236999.40722666663;52.0;2012;1
1669;2809;18.0;44.0;93.0;81787.0;32.96;24;20.0;2695699.52;0;OUI;CELIBATAIRE;CONNUE;CAP;CDI;-2613912.52;-87130.41733333332;46.0;2011;1
2278;5416;17.0;33.0;36.0;101219.0;32.85;24;19.0;3325044.1500000013;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;-3223825.1500000013;-107460.83833333336;35.0;2012;1
5670;1647;2.0;48.0;9.0;242585.4;32.97;48;5.0;7998040.6379999975;0;NON;CELIBATAIRE;FONCTIONNAIRE;CAP;CDI;-7755455.237999999;-258515.1746;52.0;2012;1
1876;3305;9.0;40.0;84.0;116000.0;32.95;24;9.0;3822200.0000000005;0;NON;MARIE;CONNUE;CAP;CDI;-3706200.0000000005;-123540.0;42.0;2012;1
14658;6752;2.0;29.0;20.0;98000.0;32.07;24;3.0;3142860.0;0;NON;DIVORCE;RENSEIGNER;CAP;CDI;-3044860.0;-101495.33333333331;31.0;2012;1
3880;2522;32.0;43.0;147.0;122030.2;32.97;24;33.0;4023335.6939999997;0;NON;MARIE;RENSEIGNER;CAP;CDI;-3901305.494;-130043.51646666664;45.0;2012;1
4432;3165;21.0;41.0;44.0;239000.0;32.09;48;22.0;7669510.000000001;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;-7430510.000000001;-247683.66666666672;45.0;2012;1
14396;7528;1.0;24.0;17.0;379000.0;26.29;48;3.0;9963910.0;0;OUI;CELIBATAIRE;FAVORISER;CAP;CDI;-9584910.0;-319497.0;28.0;2012;1
4235;1485;1.0;51.0;139.0;217061.2;32.14;24;1.0;6976346.9679999985;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;-6759285.767999998;-225309.5256;53.0;2011;1
6183;6684;15.0;29.0;71.0;111902.0;32.96;24;15.0;3688289.92;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;-3576387.92;-119212.93066666668;31.0;2012;1
7850;4068;4.0;37.0;74.0;150000.0;32.92;24;15.0;4938000.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;-4788000.0;-159600.0;39.0;2012;1
16707;3500;1.0;41.0;24.0;190000.0;32.9;24;2.0;6251000.0;0;NON;MARIE;CONNUE;CAP;CDI;-6061000.0;-202033.33333333328;43.0;2011;1
434;5395;2.0;34.0;119.0;97160.0;32.82;24;2.0;3188791.2;0;OUI;MARIE;CONNUE;CAP;CDI;-3091631.2;-103054.37333333334;36.0;2011;1
674;3201;63.0;40.0;141.0;339961.2;30.03;36;63.0;10209034.836000001;0;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;-9869073.636000002;-328969.12120000005;43.0;2012;1
569;3337;13.0;40.0;203.0;107600.0;32.78;24;14.0;3527128.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;-3419528.0;-113984.26666666663;42.0;2012;1
2281;4891;2.0;34.0;5.0;206000.0;32.96;24;2.0;6789760.0;0;NON;MARIE;CONNUE;CAP;CDI;-6583760.0;-219458.66666666663;36.0;2012;1
7799;6127;3.0;31.0;19.0;238800.0;31.82;18;5.0;7598616.0;0;OUI;CELIBATAIRE;FAVORISER;CAP;CDI;-7359816.0;-245327.2;32.5;2011;1
6596;1756;23.0;47.0;268.0;307944.0;32.97;60;24.0;10152913.68;0;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;-9844969.68;-328165.656;52.0;2012;1
9367;4898;17.0;34.0;89.0;150000.0;32.89;24;18.0;4933500.0;0;OUI;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;-4783500.0;-159450.0;36.0;2012;1
2465;4768;34.0;35.0;78.0;259637.0;32.93;24;36.0;8549846.41;0;NON;CONCUBINE;RENSEIGNER;CAP;CDI;-8290209.41;-276340.31366666674;37.0;2012;1
767;5247;44.0;34.0;63.0;196000.0;30.4;48;58.0;5958400.0;0;OUI;CELIBATAIRE;CONNUE;CAP_Rechargeable;CDI;-5762400.0;-192080.0;38.0;2011;1
6487;2886;13.0;44.0;64.0;210000.0;32.17;48;15.0;6755700.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;-6545700.0;-218190.0;48.0;2011;1
3467;4446;2.0;37.0;75.0;340000.0;32.46;36;3.0;11036400.0;0;NON;MARIE;CONNUE;CAP;CDI;-10696400.0;-356546.66666666674;40.0;2011;1
13996;4603;14.0;37.0;135.0;199000.0;32.99;24;17.0;6565010.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;-6366010.0;-212200.33333333328;39.0;2011;1
6831;350;58.0;57.0;369.0;471188.4;10.27;48;61.0;4839104.868;0;NON;MARIE;FONCTIONNAIRE;CAP2;CDI;-4367916.467999999;-145597.21559999994;61.0;2012;1
3947;3183;4.0;41.0;11.0;98729.0;32.6;24;4.0;3218565.4000000013;1;NON;CONCUBINE;CONNUE;CAP;CDI;-3119836.4000000013;-103994.54666666668;43.0;2012;1
4623;7258;20.0;25.0;30.0;141000.0;32.89;24;24.0;4637490.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;-4496490.0;-149883.0;27.0;2011;1
5310;6349;4.0;30.0;102.0;286696.0;32.47;60;22.0;9309019.12;0;OUI;MARIE;FONCTIONNAIRE;CAP;CDI;-9022323.12;-300744.104;35.0;2012;1
5901;796;52.0;54.0;363.0;372350.6;7.57;60;54.0;2818694.042;0;NON;CONCUBINE;FONCTIONNAIRE;CAP2;CDI;-2446343.442;-81544.78139999999;59.0;2012;1
6627;2383;3.0;46.0;63.0;170900.0;32.49;12;5.0;5552541.0;0;NON;MARIE;CONNUE;CAP;CDD;-5381641.0;-179388.03333333333;47.0;2011;1
16086;3984;19.0;39.0;123.0;238950.0;32.83;60;23.0;7844728.5;0;NON;DIVORCE;FONCTIONNAIRE;CAP;CDI;-7605778.5;-253525.95;44.0;2011;1
3011;975;45.0;54.0;349.0;308752.8;32.86;60;74.0;10145617.008;0;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;-9836864.207999999;-327895.4736;59.0;2011;1
3571;1334;33.0;50.0;75.0;305666.0;32.86;60;36.0;10044184.76;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;-9738518.76;-324617.292;55.0;2012;1
3177;1018;3.0;52.0;154.0;125222.0;32.93;24;3.0;4123560.46;0;NON;MARIE;RENSEIGNER;CAP;CDI;-3998338.46;-133277.94866666663;54.0;2012;1
6299;3078;11.0;41.0;147.0;147000.0;32.84;24;12.0;4827480.000000001;0;NON;MARIE;RENSEIGNER;CAP;CDI;-4680480.000000001;-156016.00000000006;43.0;2012;1
7941;588;17.0;55.0;38.0;179230.0;30.01;30;17.0;5378692.300000002;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;-5199462.300000002;-173315.41000000006;57.5;2012;1
15205;2162;25.0;47.0;189.0;295415.1;32.57;48;36.0;9621669.807;0;NON;MARIE;CONNUE;CAP;CDI;-9326254.707;-310875.1569;51.0;2011;1
3149;67;1.0;60.0;184.0;157735.0;32.94;12;1.0;5195790.899999999;0;OUI;MARIE;CONNUE;CAP;CDI;-5038055.899999999;-167935.19666666663;61.0;2012;1
3755;2008;2.0;46.0;22.0;270000.0;32.98;36;2.0;8904600.0;0;OUI;MARIE;CONNUE;CAP;CDI;-8634600.0;-287820.0;49.0;2012;1
10382;1528;25.0;51.0;104.0;182515.6;32.91;60;71.0;6006588.396000002;0;NON;VEUF;FONCTIONNAIRE;CAP_Rechargeable;CDI;-5824072.796;-194135.75986666663;56.0;2011;1
13041;2503;1.0;46.0;7.0;260000.0;31.65;30;5.0;8229000.0;1;OUI;MARIE;CONNUE;CAP;CDI;-7969000.0;-265633.33333333326;48.5;2011;1
18293;1187;33.0;51.0;375.0;337558.6;32.66;60;35.0;11024663.875999998;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;-10687105.276;-356236.8425333333;56.0;2012;1
8167;6997;12.0;28.0;20.0;120000.0;32.89;24;13.0;3946800.0;1;NON;CELIBATAIRE;RENSEIGNER;CAP;CDI;-3826800.0;-127560.0;30.0;2012;1
1907;5600;24.0;33.0;28.0;200000.0;32.89;36;24.0;6578000.0;0;OUI;MARIE;FAVORISER;CAP_Rechargeable;CDI;-6378000.0;-212600.0;36.0;2011;1
400;5077;1.0;35.0;74.0;287800.0;30.01;24;2.0;8636878.0;0;NON;MARIE;CONNUE;CAP;CDI;-8349078.0;-278302.6;37.0;2011;1
17576;7562;2.0;23.0;17.0;98231.28;32.61;24;3.0;3203322.0408;0;NON;CONCUBINE;CONNUE;CAP;CDI;-3105090.7608000007;-103503.02536;25.0;2012;1
262;5586;1.0;33.0;43.0;116400.0;31.55;24;2.0;3672420.0;0;OUI;MARIE;CONNUE;CAP;CDI;-3556020.0;-118534.0;35.0;2011;1
223;1005;25.0;54.0;358.0;310000.0;32.92;36;25.0;10205200.0;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;-9895200.0;-329840.0;57.0;2011;1
8956;5019;8.0;35.0;17.0;101500.0;29.51;24;16.0;2995265.0;0;OUI;MARIE;CONNUE;CAP;CDI;-2893765.0;-96458.83333333331;37.0;2011;1
1462;1980;2.0;46.0;172.0;116735.0;32.74;24;2.0;3821903.9;0;NON;MARIE;RENSEIGNER;CAP;CDI;-3705168.9;-123505.63000000002;48.0;2012;1
1836;2888;1.0;44.0;33.0;196368.2;30.34;15;3.0;5957811.187999999;0;NON;MARIE;FONCTIONNAIRE;CAP;CDD;-5761442.988;-192048.0996;45.25;2011;1
11217;2606;12.0;43.0;19.0;165000.0;32.92;24;12.0;5431800.0;0;NON;MARIE;CONNUE;CAP;CDI;-5266800.0;-175560.0;45.0;2012;1
5728;5397;5.0;33.0;33.0;102000.0;32.89;25;6.0;3354780.0;0;OUI;MARIE;CONNUE;CAP;CDI;-3252780.0;-108426.0;35.083333333333336;2012;1
8468;6534;35.0;29.0;17.0;340000.0;30.03;24;35.0;10210200.0;0;NON;MARIE;CONNUE;CAP;CDI;-9870200.0;-329006.66666666674;31.0;2012;1
18504;6483;3.0;30.0;23.0;180622.0;32.53;24;4.0;5875633.66;0;OUI;CELIBATAIRE;CONNUE;CAP;CDI;-5695011.66;-189833.722;32.0;2011;1
15457;4516;45.0;37.0;146.0;208156.0;32.95;24;52.0;6858740.2;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;-6650584.2;-221686.14;39.0;2011;1
470;5716;28.0;32.0;115.0;250000.0;32.95;36;28.0;8237500.000000001;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;-7987500.000000001;-266250.0000000001;35.0;2012;1
5684;4533;1.0;37.0;157.0;89745.6;32.32;36;2.0;2900577.7920000013;0;OUI;MARIE;CONNUE;CAP;CDI;-2810832.1920000003;-93694.4064;40.0;2011;1
2792;4679;2.0;35.0;21.0;110000.0;32.92;24;2.0;3621200.0;0;NON;MARIE;CONNUE;CAP;CDI;-3511200.0;-117040.0;37.0;2012;1
7608;2455;1.0;46.0;245.0;145576.96;32.9;24;1.0;4789481.983999998;0;NON;CONCUBINE;RENSEIGNER;CAP;CDI;-4643905.023999998;-154796.83413333332;48.0;2011;1
4473;3726;16.0;38.0;146.0;413513.0;32.74;60;19.0;13538415.62;0;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;-13124902.62;-437496.754;43.0;2012;1
12810;6214;38.0;31.0;84.0;185000.0;32.28;36;40.0;5971800.0;0;NON;CELIBATAIRE;CONNUE;CAP;CDI;-5786800.0;-192893.33333333328;34.0;2012;1
4400;5182;19.0;34.0;20.0;242550.0;32.92;38;19.0;7984746.0;0;NON;CONCUBINE;CONNUE;CAP;CDI;-7742196.0;-258073.2;37.16666666666666;2012;1
1220;3130;23.0;43.0;138.0;368480.0;32.98;60;24.0;12152470.4;1;NON;MARIE;FAVORISER;CAP_Rechargeable;CDI;-11783990.4;-392799.67999999993;48.0;2011;1
6419;5104;44.0;35.0;62.0;352200.0;32.67;24;45.0;11506374.0;0;OUI;MARIE;RENSEIGNER;CAP;CDI;-11154174.0;-371805.8;37.0;2011;1
717;906;4.0;53.0;9.0;191000.0;32.45;60;15.0;6197950.000000001;0;OUI;CONCUBINE;FONCTIONNAIRE;CAP;CDI;-6006950.000000001;-200231.66666666672;58.0;2012;1
18123;3926;11.0;39.0;63.0;350000.0;32.81;24;13.0;11483500.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;-11133500.0;-371116.66666666674;41.0;2011;1
2399;326;25.0;58.0;390.0;170526.58;32.52;24;80.0;5545524.3816;0;NON;MARIE;CONNUE;CAP;CDI;-5374997.8016;-179166.59338666667;60.0;2011;1
6736;6947;17.0;28.0;59.0;99145.0;32.69;24;17.0;3241050.05;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;-3141905.05;-104730.16833333332;30.0;2012;1
13366;1122;34.0;53.0;344.0;392634.8;25.46;60;37.0;9996482.008;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;-9603847.207999999;-320128.24026666663;58.0;2011;1
2080;3279;3.0;40.0;16.0;180000.0;32.97;24;3.0;5934600.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;-5754600.0;-191820.0;42.0;2012;1
14169;68;68.0;61.0;404.0;397173.8;32.97;12;70.0;13094820.185999999;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;-12697646.385999998;-423254.8795333333;62.0;2011;1
15319;3843;4.0;39.0;128.0;200000.0;32.68;60;4.0;6536000.0;0;NON;MARIE;FAVORISER;CAP;CDI;-6336000.0;-211200.0;44.0;2011;1
12900;3104;2.0;41.0;71.0;109892.0;32.95;24;2.0;3620941.4;0;NON;MARIE;CONNUE;CAP;CDI;-3511049.4000000013;-117034.98;43.0;2012;1
16375;1618;20.0;50.0;41.0;123000.0;32.99;24;21.0;4057770.0000000005;0;NON;MARIE;CONNUE;CAP;CDI;-3934770.0000000005;-131159.00000000006;52.0;2011;1
2092;1739;36.0;48.0;70.0;185703.18;32.5;24;37.0;6035353.35;1;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;-5849650.17;-194988.339;50.0;2012;1
12401;4941;30.0;36.0;61.0;340000.0;32.62;24;47.0;11090800.0;1;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;-10750800.0;-358360.0;38.0;2011;1
2884;4402;3.0;36.0;17.0;261061.2;32.93;48;7.0;8596745.316;0;NON;CELIBATAIRE;FONCTIONNAIRE;CAP;CDI;-8335684.1159999985;-277856.1372;40.0;2012;1
16639;2174;22.0;45.0;79.0;81787.0;32.61;24;23.0;2667074.07;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;-2585287.07;-86176.23566666666;47.0;2012;1
6174;201;44.0;58.0;387.0;477835.4;18.58;24;48.0;8878181.731999999;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;-8400346.331999999;-280011.5444;60.0;2012;1
11990;1449;3.0;49.0;67.0;303430.0;32.89;36;4.0;9979812.7;0;NON;MARIE;RENSEIGNER;CAP;CDI;-9676382.7;-322546.09;52.0;2012;1
3413;7526;2.0;24.0;17.0;132424.0;32.78;24;2.0;4340858.72;0;OUI;MARIE;CONNUE;CAP;CDI;-4208434.72;-140281.15733333337;26.0;2012;1
6428;5746;5.0;33.0;5.0;613950.0;11.36;24;6.0;6974472.0;0;OUI;MARIE;FAVORISER;CAP;CDI;-6360522.0;-212017.4;35.0;2011;1
3599;2302;1.0;47.0;136.0;325000.0;32.93;48;3.0;10702250.0;1;NON;MARIE;FONCTIONNAIRE;CAP;CDI;-10377250.0;-345908.33333333326;51.0;2011;1
11725;6948;27.0;28.0;64.0;114000.0;32.69;24;27.0;3726660.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;-3612660.0;-120422.0;30.0;2012;1
13608;5923;32.0;31.0;46.0;250000.0;32.94;60;32.0;8234999.999999999;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;-7984999.999999999;-266166.6666666666;36.0;2012;1
5674;884;3.0;55.0;228.0;177402.0;32.78;60;3.0;5815237.560000001;1;OUI;MARIE;FONCTIONNAIRE;CAP;CDI;-5637835.560000001;-187927.852;60.0;2011;1
13482;2466;24.0;44.0;77.0;80151.26;32.77;24;25.0;2626556.7902;1;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;-2546405.5302000004;-84880.18433999999;46.0;2012;1
7439;26;3.0;62.0;421.0;410030.0;32.92;12;4.0;13498187.6;0;NON;CONCUBINE;FONCTIONNAIRE;CAP;CDI;-13088157.6;-436271.92;63.0;2011;1
7592;488;25.0;57.0;375.0;312847.8;32.96;60;71.0;10311463.488;0;NON;CONCUBINE;FONCTIONNAIRE;CAP_Rechargeable;CDI;-9998615.688;-333287.1896;62.0;2011;1
4203;7458;54.0;25.0;55.0;124700.0;32.26;24;54.0;4022822.0;0;NON;CONCUBINE;CONNUE;CAP;CDI;-3898122.0;-129937.39999999998;27.0;2012;1
6395;5095;18.0;34.0;104.0;166536.0;28.48;18;18.0;4742945.28;0;NON;CONCUBINE;CONNUE;CAP_Rechargeable;CDI;-4576409.28;-152546.976;35.5;2012;1
13967;4737;15.0;35.0;79.0;158389.0;32.99;24;15.0;5225253.11;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;-5066864.11;-168895.47033333333;37.0;2012;1
5650;732;22.0;54.0;22.0;166600.0;32.91;36;22.0;5482805.999999999;0;NON;CONCUBINE;CONNUE;CAP_Rechargeable;CDI;-5316205.999999999;-177206.86666666664;57.0;2012;1
17373;5139;1.0;35.0;70.0;221652.0;32.98;36;5.0;7310082.959999999;0;NON;CONCUBINE;CONNUE;CAP;CDI;-7088430.959999999;-236281.032;38.0;2011;1
98;3967;43.0;39.0;133.0;358600.0;32.07;48;66.0;11500302.0;0;OUI;MARIE;FAVORISER;CAP;CDI;-11141702.0;-371390.06666666665;43.0;2011;1
5940;3565;1.0;39.0;171.0;180000.0;32.89;24;2.0;5920200.0;0;OUI;MARIE;CONNUE;CAP;CDI;-5740200.0;-191340.0;41.0;2012;1
12067;1630;54.0;48.0;60.0;333000.0;32.92;24;83.0;10962360.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;-10629360.0;-354312.0;50.0;2012;1
